step,timestamp,person,appliance,state
545,09:05:00,Abigail Chen,bathroom sink,False
545,09:05:00,Abigail Chen,shower,False
545,09:05:00,Abigail Chen,refrigerator,False
545,09:05:00,Abigail Chen,toaster,False
545,09:05:00,Abigail Chen,cooking area,False
545,09:05:00,Abigail Chen,guitar,False
545,09:05:00,Abigail Chen,microphone,False
545,09:05:00,Abigail Chen,piano,False
545,09:05:00,Abigail Chen,game console,False
545,09:05:00,Abigail Chen,computer desk,False
545,09:05:00,Abigail Chen,computer,False
545,09:05:00,Abigail Chen,tv,False
545,09:05:00,Abigail Chen,light,False
545,09:05:00,Eddy Lin,bathroom sink,False
545,09:05:00,Eddy Lin,shower,False
545,09:05:00,Eddy Lin,refrigerator,False
545,09:05:00,Eddy Lin,toaster,False
545,09:05:00,Eddy Lin,cooking area,False
545,09:05:00,Eddy Lin,guitar,False
545,09:05:00,Eddy Lin,microphone,False
545,09:05:00,Eddy Lin,piano,False
545,09:05:00,Eddy Lin,game console,False
545,09:05:00,Eddy Lin,computer desk,False
545,09:05:00,Eddy Lin,computer,False
545,09:05:00,Eddy Lin,tv,False
545,09:05:00,Eddy Lin,light,False
545,09:05:00,Jane Moreno,bathroom sink,False
545,09:05:00,Jane Moreno,shower,False
545,09:05:00,Jane Moreno,refrigerator,False
545,09:05:00,Jane Moreno,toaster,False
545,09:05:00,Jane Moreno,cooking area,False
545,09:05:00,Jane Moreno,guitar,True
545,09:05:00,Jane Moreno,microphone,False
545,09:05:00,Jane Moreno,piano,False
545,09:05:00,Jane Moreno,game console,False
545,09:05:00,Jane Moreno,computer desk,False
545,09:05:00,Jane Moreno,computer,False
545,09:05:00,Jane Moreno,tv,False
545,09:05:00,Jane Moreno,light,False
545,09:05:00,Ayesha Khan,bathroom sink,False
545,09:05:00,Ayesha Khan,shower,False
545,09:05:00,Ayesha Khan,refrigerator,False
545,09:05:00,Ayesha Khan,toaster,False
545,09:05:00,Ayesha Khan,cooking area,False
545,09:05:00,Ayesha Khan,guitar,False
545,09:05:00,Ayesha Khan,microphone,False
545,09:05:00,Ayesha Khan,piano,False
545,09:05:00,Ayesha Khan,game console,False
545,09:05:00,Ayesha Khan,computer desk,False
545,09:05:00,Ayesha Khan,computer,False
545,09:05:00,Ayesha Khan,tv,False
545,09:05:00,Ayesha Khan,light,False
545,09:05:00,John Lin,bathroom sink,False
545,09:05:00,John Lin,shower,False
545,09:05:00,John Lin,refrigerator,False
545,09:05:00,John Lin,toaster,False
545,09:05:00,John Lin,cooking area,False
545,09:05:00,John Lin,guitar,False
545,09:05:00,John Lin,microphone,False
545,09:05:00,John Lin,piano,False
545,09:05:00,John Lin,game console,False
545,09:05:00,John Lin,computer desk,False
545,09:05:00,John Lin,computer,False
545,09:05:00,John Lin,tv,False
545,09:05:00,John Lin,light,False
546,09:06:00,Isabella Rodriguez,bathroom sink,False
546,09:06:00,Isabella Rodriguez,shower,False
546,09:06:00,Isabella Rodriguez,refrigerator,False
546,09:06:00,Isabella Rodriguez,toaster,False
546,09:06:00,Isabella Rodriguez,cooking area,False
546,09:06:00,Isabella Rodriguez,guitar,False
546,09:06:00,Isabella Rodriguez,microphone,False
546,09:06:00,Isabella Rodriguez,piano,False
546,09:06:00,Isabella Rodriguez,game console,False
546,09:06:00,Isabella Rodriguez,computer desk,False
546,09:06:00,Isabella Rodriguez,computer,False
546,09:06:00,Isabella Rodriguez,tv,False
546,09:06:00,Isabella Rodriguez,light,False
546,09:06:00,Jennifer Moore,bathroom sink,True
546,09:06:00,Jennifer Moore,shower,True
546,09:06:00,Jennifer Moore,refrigerator,False
546,09:06:00,Jennifer Moore,toaster,False
546,09:06:00,Jennifer Moore,cooking area,False
546,09:06:00,Jennifer Moore,guitar,False
546,09:06:00,Jennifer Moore,microphone,False
546,09:06:00,Jennifer Moore,piano,False
546,09:06:00,Jennifer Moore,game console,False
546,09:06:00,Jennifer Moore,computer desk,False
546,09:06:00,Jennifer Moore,computer,False
546,09:06:00,Jennifer Moore,tv,False
546,09:06:00,Jennifer Moore,light,False
546,09:06:00,Ryan Park,bathroom sink,False
546,09:06:00,Ryan Park,shower,False
546,09:06:00,Ryan Park,refrigerator,False
546,09:06:00,Ryan Park,toaster,False
546,09:06:00,Ryan Park,cooking area,False
546,09:06:00,Ryan Park,guitar,False
546,09:06:00,Ryan Park,microphone,False
546,09:06:00,Ryan Park,piano,True
546,09:06:00,Ryan Park,game console,False
546,09:06:00,Ryan Park,computer desk,False
546,09:06:00,Ryan Park,computer,False
546,09:06:00,Ryan Park,tv,False
546,09:06:00,Ryan Park,light,False
546,09:06:00,Rajiv Patel,bathroom sink,False
546,09:06:00,Rajiv Patel,shower,False
546,09:06:00,Rajiv Patel,refrigerator,False
546,09:06:00,Rajiv Patel,toaster,False
546,09:06:00,Rajiv Patel,cooking area,False
546,09:06:00,Rajiv Patel,guitar,False
546,09:06:00,Rajiv Patel,microphone,False
546,09:06:00,Rajiv Patel,piano,False
546,09:06:00,Rajiv Patel,game console,False
546,09:06:00,Rajiv Patel,computer desk,False
546,09:06:00,Rajiv Patel,computer,False
546,09:06:00,Rajiv Patel,tv,False
546,09:06:00,Rajiv Patel,light,False
546,09:06:00,Yuriko Yamamoto,bathroom sink,False
546,09:06:00,Yuriko Yamamoto,shower,False
546,09:06:00,Yuriko Yamamoto,refrigerator,False
546,09:06:00,Yuriko Yamamoto,toaster,False
546,09:06:00,Yuriko Yamamoto,cooking area,False
546,09:06:00,Yuriko Yamamoto,guitar,False
546,09:06:00,Yuriko Yamamoto,microphone,False
546,09:06:00,Yuriko Yamamoto,piano,False
546,09:06:00,Yuriko Yamamoto,game console,False
546,09:06:00,Yuriko Yamamoto,computer desk,False
546,09:06:00,Yuriko Yamamoto,computer,False
546,09:06:00,Yuriko Yamamoto,tv,False
546,09:06:00,Yuriko Yamamoto,light,False
546,09:06:00,Abigail Chen,bathroom sink,False
546,09:06:00,Abigail Chen,shower,False
546,09:06:00,Abigail Chen,refrigerator,False
546,09:06:00,Abigail Chen,toaster,False
546,09:06:00,Abigail Chen,cooking area,False
546,09:06:00,Abigail Chen,guitar,False
546,09:06:00,Abigail Chen,microphone,False
546,09:06:00,Abigail Chen,piano,False
546,09:06:00,Abigail Chen,game console,False
546,09:06:00,Abigail Chen,computer desk,False
546,09:06:00,Abigail Chen,computer,False
546,09:06:00,Abigail Chen,tv,False
546,09:06:00,Abigail Chen,light,False
546,09:06:00,Eddy Lin,bathroom sink,False
546,09:06:00,Eddy Lin,shower,False
546,09:06:00,Eddy Lin,refrigerator,False
546,09:06:00,Eddy Lin,toaster,False
546,09:06:00,Eddy Lin,cooking area,False
546,09:06:00,Eddy Lin,guitar,False
546,09:06:00,Eddy Lin,microphone,False
546,09:06:00,Eddy Lin,piano,False
546,09:06:00,Eddy Lin,game console,False
546,09:06:00,Eddy Lin,computer desk,False
546,09:06:00,Eddy Lin,computer,False
546,09:06:00,Eddy Lin,tv,False
546,09:06:00,Eddy Lin,light,False
546,09:06:00,Jane Moreno,bathroom sink,False
546,09:06:00,Jane Moreno,shower,False
546,09:06:00,Jane Moreno,refrigerator,False
546,09:06:00,Jane Moreno,toaster,False
546,09:06:00,Jane Moreno,cooking area,False
546,09:06:00,Jane Moreno,guitar,True
546,09:06:00,Jane Moreno,microphone,False
546,09:06:00,Jane Moreno,piano,False
546,09:06:00,Jane Moreno,game console,False
546,09:06:00,Jane Moreno,computer desk,False
546,09:06:00,Jane Moreno,computer,False
546,09:06:00,Jane Moreno,tv,False
546,09:06:00,Jane Moreno,light,False
546,09:06:00,Ayesha Khan,bathroom sink,False
546,09:06:00,Ayesha Khan,shower,False
546,09:06:00,Ayesha Khan,refrigerator,False
546,09:06:00,Ayesha Khan,toaster,False
546,09:06:00,Ayesha Khan,cooking area,False
546,09:06:00,Ayesha Khan,guitar,False
546,09:06:00,Ayesha Khan,microphone,False
546,09:06:00,Ayesha Khan,piano,False
546,09:06:00,Ayesha Khan,game console,False
546,09:06:00,Ayesha Khan,computer desk,False
546,09:06:00,Ayesha Khan,computer,False
546,09:06:00,Ayesha Khan,tv,False
546,09:06:00,Ayesha Khan,light,False
546,09:06:00,John Lin,bathroom sink,False
546,09:06:00,John Lin,shower,False
546,09:06:00,John Lin,refrigerator,False
546,09:06:00,John Lin,toaster,False
546,09:06:00,John Lin,cooking area,False
546,09:06:00,John Lin,guitar,False
546,09:06:00,John Lin,microphone,False
546,09:06:00,John Lin,piano,False
546,09:06:00,John Lin,game console,False
546,09:06:00,John Lin,computer desk,False
546,09:06:00,John Lin,computer,False
546,09:06:00,John Lin,tv,False
546,09:06:00,John Lin,light,False
547,09:07:00,Isabella Rodriguez,bathroom sink,False
547,09:07:00,Isabella Rodriguez,shower,False
547,09:07:00,Isabella Rodriguez,refrigerator,False
547,09:07:00,Isabella Rodriguez,toaster,False
547,09:07:00,Isabella Rodriguez,cooking area,False
547,09:07:00,Isabella Rodriguez,guitar,False
547,09:07:00,Isabella Rodriguez,microphone,False
547,09:07:00,Isabella Rodriguez,piano,False
547,09:07:00,Isabella Rodriguez,game console,False
547,09:07:00,Isabella Rodriguez,computer desk,False
547,09:07:00,Isabella Rodriguez,computer,False
547,09:07:00,Isabella Rodriguez,tv,False
547,09:07:00,Isabella Rodriguez,light,False
547,09:07:00,Jennifer Moore,bathroom sink,True
547,09:07:00,Jennifer Moore,shower,True
547,09:07:00,Jennifer Moore,refrigerator,False
547,09:07:00,Jennifer Moore,toaster,False
547,09:07:00,Jennifer Moore,cooking area,False
547,09:07:00,Jennifer Moore,guitar,False
547,09:07:00,Jennifer Moore,microphone,False
547,09:07:00,Jennifer Moore,piano,False
547,09:07:00,Jennifer Moore,game console,False
547,09:07:00,Jennifer Moore,computer desk,False
547,09:07:00,Jennifer Moore,computer,False
547,09:07:00,Jennifer Moore,tv,False
547,09:07:00,Jennifer Moore,light,False
547,09:07:00,Ryan Park,bathroom sink,False
547,09:07:00,Ryan Park,shower,False
547,09:07:00,Ryan Park,refrigerator,False
547,09:07:00,Ryan Park,toaster,False
547,09:07:00,Ryan Park,cooking area,False
547,09:07:00,Ryan Park,guitar,False
547,09:07:00,Ryan Park,microphone,False
547,09:07:00,Ryan Park,piano,True
547,09:07:00,Ryan Park,game console,False
547,09:07:00,Ryan Park,computer desk,False
547,09:07:00,Ryan Park,computer,False
547,09:07:00,Ryan Park,tv,False
547,09:07:00,Ryan Park,light,False
547,09:07:00,Rajiv Patel,bathroom sink,False
547,09:07:00,Rajiv Patel,shower,False
547,09:07:00,Rajiv Patel,refrigerator,False
547,09:07:00,Rajiv Patel,toaster,False
547,09:07:00,Rajiv Patel,cooking area,False
547,09:07:00,Rajiv Patel,guitar,False
547,09:07:00,Rajiv Patel,microphone,False
547,09:07:00,Rajiv Patel,piano,False
547,09:07:00,Rajiv Patel,game console,False
547,09:07:00,Rajiv Patel,computer desk,False
547,09:07:00,Rajiv Patel,computer,False
547,09:07:00,Rajiv Patel,tv,False
547,09:07:00,Rajiv Patel,light,False
547,09:07:00,Yuriko Yamamoto,bathroom sink,False
547,09:07:00,Yuriko Yamamoto,shower,False
547,09:07:00,Yuriko Yamamoto,refrigerator,False
547,09:07:00,Yuriko Yamamoto,toaster,False
547,09:07:00,Yuriko Yamamoto,cooking area,False
547,09:07:00,Yuriko Yamamoto,guitar,False
547,09:07:00,Yuriko Yamamoto,microphone,False
547,09:07:00,Yuriko Yamamoto,piano,False
547,09:07:00,Yuriko Yamamoto,game console,False
547,09:07:00,Yuriko Yamamoto,computer desk,False
547,09:07:00,Yuriko Yamamoto,computer,False
547,09:07:00,Yuriko Yamamoto,tv,False
547,09:07:00,Yuriko Yamamoto,light,False
547,09:07:00,Abigail Chen,bathroom sink,False
547,09:07:00,Abigail Chen,shower,False
547,09:07:00,Abigail Chen,refrigerator,False
547,09:07:00,Abigail Chen,toaster,False
547,09:07:00,Abigail Chen,cooking area,False
547,09:07:00,Abigail Chen,guitar,False
547,09:07:00,Abigail Chen,microphone,False
547,09:07:00,Abigail Chen,piano,False
547,09:07:00,Abigail Chen,game console,False
547,09:07:00,Abigail Chen,computer desk,False
547,09:07:00,Abigail Chen,computer,False
547,09:07:00,Abigail Chen,tv,False
547,09:07:00,Abigail Chen,light,False
547,09:07:00,Eddy Lin,bathroom sink,False
547,09:07:00,Eddy Lin,shower,False
547,09:07:00,Eddy Lin,refrigerator,False
547,09:07:00,Eddy Lin,toaster,False
547,09:07:00,Eddy Lin,cooking area,False
547,09:07:00,Eddy Lin,guitar,False
547,09:07:00,Eddy Lin,microphone,False
547,09:07:00,Eddy Lin,piano,False
547,09:07:00,Eddy Lin,game console,False
547,09:07:00,Eddy Lin,computer desk,False
547,09:07:00,Eddy Lin,computer,False
547,09:07:00,Eddy Lin,tv,False
547,09:07:00,Eddy Lin,light,False
547,09:07:00,Ayesha Khan,bathroom sink,False
547,09:07:00,Ayesha Khan,shower,False
547,09:07:00,Ayesha Khan,refrigerator,False
547,09:07:00,Ayesha Khan,toaster,False
547,09:07:00,Ayesha Khan,cooking area,False
547,09:07:00,Ayesha Khan,guitar,False
547,09:07:00,Ayesha Khan,microphone,False
547,09:07:00,Ayesha Khan,piano,False
547,09:07:00,Ayesha Khan,game console,False
547,09:07:00,Ayesha Khan,computer desk,False
547,09:07:00,Ayesha Khan,computer,False
547,09:07:00,Ayesha Khan,tv,False
547,09:07:00,Ayesha Khan,light,False
547,09:07:00,John Lin,bathroom sink,False
547,09:07:00,John Lin,shower,False
547,09:07:00,John Lin,refrigerator,False
547,09:07:00,John Lin,toaster,False
547,09:07:00,John Lin,cooking area,False
547,09:07:00,John Lin,guitar,False
547,09:07:00,John Lin,microphone,False
547,09:07:00,John Lin,piano,False
547,09:07:00,John Lin,game console,False
547,09:07:00,John Lin,computer desk,False
547,09:07:00,John Lin,computer,False
547,09:07:00,John Lin,tv,False
547,09:07:00,John Lin,light,False
548,09:08:00,Isabella Rodriguez,bathroom sink,False
548,09:08:00,Isabella Rodriguez,shower,False
548,09:08:00,Isabella Rodriguez,refrigerator,False
548,09:08:00,Isabella Rodriguez,toaster,False
548,09:08:00,Isabella Rodriguez,cooking area,False
548,09:08:00,Isabella Rodriguez,guitar,False
548,09:08:00,Isabella Rodriguez,microphone,False
548,09:08:00,Isabella Rodriguez,piano,False
548,09:08:00,Isabella Rodriguez,game console,False
548,09:08:00,Isabella Rodriguez,computer desk,False
548,09:08:00,Isabella Rodriguez,computer,False
548,09:08:00,Isabella Rodriguez,tv,False
548,09:08:00,Isabella Rodriguez,light,False
548,09:08:00,Jennifer Moore,bathroom sink,True
548,09:08:00,Jennifer Moore,shower,True
548,09:08:00,Jennifer Moore,refrigerator,False
548,09:08:00,Jennifer Moore,toaster,False
548,09:08:00,Jennifer Moore,cooking area,False
548,09:08:00,Jennifer Moore,guitar,False
548,09:08:00,Jennifer Moore,microphone,False
548,09:08:00,Jennifer Moore,piano,False
548,09:08:00,Jennifer Moore,game console,False
548,09:08:00,Jennifer Moore,computer desk,False
548,09:08:00,Jennifer Moore,computer,False
548,09:08:00,Jennifer Moore,tv,False
548,09:08:00,Jennifer Moore,light,False
548,09:08:00,Ryan Park,bathroom sink,False
548,09:08:00,Ryan Park,shower,False
548,09:08:00,Ryan Park,refrigerator,False
548,09:08:00,Ryan Park,toaster,False
548,09:08:00,Ryan Park,cooking area,False
548,09:08:00,Ryan Park,guitar,False
548,09:08:00,Ryan Park,microphone,False
548,09:08:00,Ryan Park,piano,True
548,09:08:00,Ryan Park,game console,False
548,09:08:00,Ryan Park,computer desk,False
548,09:08:00,Ryan Park,computer,False
548,09:08:00,Ryan Park,tv,False
548,09:08:00,Ryan Park,light,False
548,09:08:00,Rajiv Patel,bathroom sink,False
548,09:08:00,Rajiv Patel,shower,False
548,09:08:00,Rajiv Patel,refrigerator,False
548,09:08:00,Rajiv Patel,toaster,False
548,09:08:00,Rajiv Patel,cooking area,False
548,09:08:00,Rajiv Patel,guitar,False
548,09:08:00,Rajiv Patel,microphone,False
548,09:08:00,Rajiv Patel,piano,False
548,09:08:00,Rajiv Patel,game console,False
548,09:08:00,Rajiv Patel,computer desk,False
548,09:08:00,Rajiv Patel,computer,False
548,09:08:00,Rajiv Patel,tv,False
548,09:08:00,Rajiv Patel,light,False
548,09:08:00,Yuriko Yamamoto,bathroom sink,False
548,09:08:00,Yuriko Yamamoto,shower,False
548,09:08:00,Yuriko Yamamoto,refrigerator,False
548,09:08:00,Yuriko Yamamoto,toaster,False
548,09:08:00,Yuriko Yamamoto,cooking area,False
548,09:08:00,Yuriko Yamamoto,guitar,False
548,09:08:00,Yuriko Yamamoto,microphone,False
548,09:08:00,Yuriko Yamamoto,piano,False
548,09:08:00,Yuriko Yamamoto,game console,False
548,09:08:00,Yuriko Yamamoto,computer desk,False
548,09:08:00,Yuriko Yamamoto,computer,False
548,09:08:00,Yuriko Yamamoto,tv,False
548,09:08:00,Yuriko Yamamoto,light,False
548,09:08:00,Abigail Chen,bathroom sink,False
548,09:08:00,Abigail Chen,shower,False
548,09:08:00,Abigail Chen,refrigerator,False
548,09:08:00,Abigail Chen,toaster,False
548,09:08:00,Abigail Chen,cooking area,False
548,09:08:00,Abigail Chen,guitar,False
548,09:08:00,Abigail Chen,microphone,False
548,09:08:00,Abigail Chen,piano,False
548,09:08:00,Abigail Chen,game console,False
548,09:08:00,Abigail Chen,computer desk,False
548,09:08:00,Abigail Chen,computer,False
548,09:08:00,Abigail Chen,tv,False
548,09:08:00,Abigail Chen,light,False
548,09:08:00,Eddy Lin,bathroom sink,False
548,09:08:00,Eddy Lin,shower,False
548,09:08:00,Eddy Lin,refrigerator,False
548,09:08:00,Eddy Lin,toaster,False
548,09:08:00,Eddy Lin,cooking area,False
548,09:08:00,Eddy Lin,guitar,False
548,09:08:00,Eddy Lin,microphone,False
548,09:08:00,Eddy Lin,piano,False
548,09:08:00,Eddy Lin,game console,False
548,09:08:00,Eddy Lin,computer desk,False
548,09:08:00,Eddy Lin,computer,False
548,09:08:00,Eddy Lin,tv,False
548,09:08:00,Eddy Lin,light,False
548,09:08:00,Ayesha Khan,bathroom sink,False
548,09:08:00,Ayesha Khan,shower,False
548,09:08:00,Ayesha Khan,refrigerator,False
548,09:08:00,Ayesha Khan,toaster,False
548,09:08:00,Ayesha Khan,cooking area,False
548,09:08:00,Ayesha Khan,guitar,False
548,09:08:00,Ayesha Khan,microphone,False
548,09:08:00,Ayesha Khan,piano,False
548,09:08:00,Ayesha Khan,game console,False
548,09:08:00,Ayesha Khan,computer desk,False
548,09:08:00,Ayesha Khan,computer,False
548,09:08:00,Ayesha Khan,tv,False
548,09:08:00,Ayesha Khan,light,False
548,09:08:00,John Lin,bathroom sink,False
548,09:08:00,John Lin,shower,False
548,09:08:00,John Lin,refrigerator,False
548,09:08:00,John Lin,toaster,False
548,09:08:00,John Lin,cooking area,False
548,09:08:00,John Lin,guitar,False
548,09:08:00,John Lin,microphone,False
548,09:08:00,John Lin,piano,False
548,09:08:00,John Lin,game console,False
548,09:08:00,John Lin,computer desk,False
548,09:08:00,John Lin,computer,False
548,09:08:00,John Lin,tv,False
548,09:08:00,John Lin,light,False
549,09:09:00,Isabella Rodriguez,bathroom sink,False
549,09:09:00,Isabella Rodriguez,shower,False
549,09:09:00,Isabella Rodriguez,refrigerator,False
549,09:09:00,Isabella Rodriguez,toaster,False
549,09:09:00,Isabella Rodriguez,cooking area,False
549,09:09:00,Isabella Rodriguez,guitar,False
549,09:09:00,Isabella Rodriguez,microphone,False
549,09:09:00,Isabella Rodriguez,piano,False
549,09:09:00,Isabella Rodriguez,game console,False
549,09:09:00,Isabella Rodriguez,computer desk,False
549,09:09:00,Isabella Rodriguez,computer,False
549,09:09:00,Isabella Rodriguez,tv,False
549,09:09:00,Isabella Rodriguez,light,False
549,09:09:00,Jennifer Moore,bathroom sink,True
549,09:09:00,Jennifer Moore,shower,True
549,09:09:00,Jennifer Moore,refrigerator,False
549,09:09:00,Jennifer Moore,toaster,False
549,09:09:00,Jennifer Moore,cooking area,False
549,09:09:00,Jennifer Moore,guitar,False
549,09:09:00,Jennifer Moore,microphone,False
549,09:09:00,Jennifer Moore,piano,False
549,09:09:00,Jennifer Moore,game console,False
549,09:09:00,Jennifer Moore,computer desk,False
549,09:09:00,Jennifer Moore,computer,False
549,09:09:00,Jennifer Moore,tv,False
549,09:09:00,Jennifer Moore,light,False
549,09:09:00,Ryan Park,bathroom sink,False
549,09:09:00,Ryan Park,shower,False
549,09:09:00,Ryan Park,refrigerator,False
549,09:09:00,Ryan Park,toaster,False
549,09:09:00,Ryan Park,cooking area,False
549,09:09:00,Ryan Park,guitar,False
549,09:09:00,Ryan Park,microphone,False
549,09:09:00,Ryan Park,piano,True
549,09:09:00,Ryan Park,game console,False
549,09:09:00,Ryan Park,computer desk,False
549,09:09:00,Ryan Park,computer,False
549,09:09:00,Ryan Park,tv,False
549,09:09:00,Ryan Park,light,False
549,09:09:00,Rajiv Patel,bathroom sink,False
549,09:09:00,Rajiv Patel,shower,False
549,09:09:00,Rajiv Patel,refrigerator,False
549,09:09:00,Rajiv Patel,toaster,False
549,09:09:00,Rajiv Patel,cooking area,False
549,09:09:00,Rajiv Patel,guitar,False
549,09:09:00,Rajiv Patel,microphone,False
549,09:09:00,Rajiv Patel,piano,False
549,09:09:00,Rajiv Patel,game console,False
549,09:09:00,Rajiv Patel,computer desk,False
549,09:09:00,Rajiv Patel,computer,False
549,09:09:00,Rajiv Patel,tv,False
549,09:09:00,Rajiv Patel,light,False
549,09:09:00,Yuriko Yamamoto,bathroom sink,False
549,09:09:00,Yuriko Yamamoto,shower,False
549,09:09:00,Yuriko Yamamoto,refrigerator,False
549,09:09:00,Yuriko Yamamoto,toaster,False
549,09:09:00,Yuriko Yamamoto,cooking area,False
549,09:09:00,Yuriko Yamamoto,guitar,False
549,09:09:00,Yuriko Yamamoto,microphone,False
549,09:09:00,Yuriko Yamamoto,piano,False
549,09:09:00,Yuriko Yamamoto,game console,False
549,09:09:00,Yuriko Yamamoto,computer desk,False
549,09:09:00,Yuriko Yamamoto,computer,False
549,09:09:00,Yuriko Yamamoto,tv,False
549,09:09:00,Yuriko Yamamoto,light,False
549,09:09:00,Abigail Chen,bathroom sink,False
549,09:09:00,Abigail Chen,shower,False
549,09:09:00,Abigail Chen,refrigerator,False
549,09:09:00,Abigail Chen,toaster,False
549,09:09:00,Abigail Chen,cooking area,False
549,09:09:00,Abigail Chen,guitar,False
549,09:09:00,Abigail Chen,microphone,False
549,09:09:00,Abigail Chen,piano,False
549,09:09:00,Abigail Chen,game console,False
549,09:09:00,Abigail Chen,computer desk,False
549,09:09:00,Abigail Chen,computer,False
549,09:09:00,Abigail Chen,tv,False
549,09:09:00,Abigail Chen,light,False
549,09:09:00,Eddy Lin,bathroom sink,False
549,09:09:00,Eddy Lin,shower,False
549,09:09:00,Eddy Lin,refrigerator,False
549,09:09:00,Eddy Lin,toaster,False
549,09:09:00,Eddy Lin,cooking area,False
549,09:09:00,Eddy Lin,guitar,False
549,09:09:00,Eddy Lin,microphone,False
549,09:09:00,Eddy Lin,piano,False
549,09:09:00,Eddy Lin,game console,False
549,09:09:00,Eddy Lin,computer desk,False
549,09:09:00,Eddy Lin,computer,False
549,09:09:00,Eddy Lin,tv,False
549,09:09:00,Eddy Lin,light,False
549,09:09:00,Ayesha Khan,bathroom sink,False
549,09:09:00,Ayesha Khan,shower,False
549,09:09:00,Ayesha Khan,refrigerator,False
549,09:09:00,Ayesha Khan,toaster,False
549,09:09:00,Ayesha Khan,cooking area,False
549,09:09:00,Ayesha Khan,guitar,False
549,09:09:00,Ayesha Khan,microphone,False
549,09:09:00,Ayesha Khan,piano,False
549,09:09:00,Ayesha Khan,game console,False
549,09:09:00,Ayesha Khan,computer desk,False
549,09:09:00,Ayesha Khan,computer,False
549,09:09:00,Ayesha Khan,tv,False
549,09:09:00,Ayesha Khan,light,False
549,09:09:00,John Lin,bathroom sink,False
549,09:09:00,John Lin,shower,False
549,09:09:00,John Lin,refrigerator,False
549,09:09:00,John Lin,toaster,False
549,09:09:00,John Lin,cooking area,False
549,09:09:00,John Lin,guitar,False
549,09:09:00,John Lin,microphone,False
549,09:09:00,John Lin,piano,False
549,09:09:00,John Lin,game console,False
549,09:09:00,John Lin,computer desk,False
549,09:09:00,John Lin,computer,False
549,09:09:00,John Lin,tv,False
549,09:09:00,John Lin,light,False
550,09:10:00,Isabella Rodriguez,bathroom sink,False
550,09:10:00,Isabella Rodriguez,shower,False
550,09:10:00,Isabella Rodriguez,refrigerator,False
550,09:10:00,Isabella Rodriguez,toaster,False
550,09:10:00,Isabella Rodriguez,cooking area,False
550,09:10:00,Isabella Rodriguez,guitar,False
550,09:10:00,Isabella Rodriguez,microphone,False
550,09:10:00,Isabella Rodriguez,piano,False
550,09:10:00,Isabella Rodriguez,game console,False
550,09:10:00,Isabella Rodriguez,computer desk,False
550,09:10:00,Isabella Rodriguez,computer,False
550,09:10:00,Isabella Rodriguez,tv,False
550,09:10:00,Isabella Rodriguez,light,False
550,09:10:00,Jennifer Moore,bathroom sink,True
550,09:10:00,Jennifer Moore,shower,True
550,09:10:00,Jennifer Moore,refrigerator,False
550,09:10:00,Jennifer Moore,toaster,False
550,09:10:00,Jennifer Moore,cooking area,False
550,09:10:00,Jennifer Moore,guitar,False
550,09:10:00,Jennifer Moore,microphone,False
550,09:10:00,Jennifer Moore,piano,False
550,09:10:00,Jennifer Moore,game console,False
550,09:10:00,Jennifer Moore,computer desk,False
550,09:10:00,Jennifer Moore,computer,False
550,09:10:00,Jennifer Moore,tv,False
550,09:10:00,Jennifer Moore,light,False
550,09:10:00,Ryan Park,bathroom sink,False
550,09:10:00,Ryan Park,shower,False
550,09:10:00,Ryan Park,refrigerator,False
550,09:10:00,Ryan Park,toaster,False
550,09:10:00,Ryan Park,cooking area,False
550,09:10:00,Ryan Park,guitar,False
550,09:10:00,Ryan Park,microphone,False
550,09:10:00,Ryan Park,piano,False
550,09:10:00,Ryan Park,game console,False
550,09:10:00,Ryan Park,computer desk,False
550,09:10:00,Ryan Park,computer,False
550,09:10:00,Ryan Park,tv,False
550,09:10:00,Ryan Park,light,False
550,09:10:00,Rajiv Patel,bathroom sink,False
550,09:10:00,Rajiv Patel,shower,False
550,09:10:00,Rajiv Patel,refrigerator,False
550,09:10:00,Rajiv Patel,toaster,False
550,09:10:00,Rajiv Patel,cooking area,False
550,09:10:00,Rajiv Patel,guitar,False
550,09:10:00,Rajiv Patel,microphone,False
550,09:10:00,Rajiv Patel,piano,False
550,09:10:00,Rajiv Patel,game console,False
550,09:10:00,Rajiv Patel,computer desk,False
550,09:10:00,Rajiv Patel,computer,False
550,09:10:00,Rajiv Patel,tv,False
550,09:10:00,Rajiv Patel,light,False
550,09:10:00,Yuriko Yamamoto,bathroom sink,False
550,09:10:00,Yuriko Yamamoto,shower,False
550,09:10:00,Yuriko Yamamoto,refrigerator,False
550,09:10:00,Yuriko Yamamoto,toaster,False
550,09:10:00,Yuriko Yamamoto,cooking area,False
550,09:10:00,Yuriko Yamamoto,guitar,False
550,09:10:00,Yuriko Yamamoto,microphone,False
550,09:10:00,Yuriko Yamamoto,piano,False
550,09:10:00,Yuriko Yamamoto,game console,False
550,09:10:00,Yuriko Yamamoto,computer desk,False
550,09:10:00,Yuriko Yamamoto,computer,False
550,09:10:00,Yuriko Yamamoto,tv,False
550,09:10:00,Yuriko Yamamoto,light,False
550,09:10:00,Abigail Chen,bathroom sink,False
550,09:10:00,Abigail Chen,shower,False
550,09:10:00,Abigail Chen,refrigerator,False
550,09:10:00,Abigail Chen,toaster,False
550,09:10:00,Abigail Chen,cooking area,False
550,09:10:00,Abigail Chen,guitar,False
