step,timestamp,appliance,state,reason
6720,1900-01-01 18:40:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
6721,1900-01-01 18:40:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
6722,1900-01-01 18:40:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
6738,1900-01-01 18:43:00,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6739,1900-01-01 18:43:10,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6740,1900-01-01 18:43:20,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6741,1900-01-01 18:43:30,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6742,1900-01-01 18:43:40,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6743,1900-01-01 18:43:50,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6744,1900-01-01 18:44:00,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6745,1900-01-01 18:44:10,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6746,1900-01-01 18:44:20,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6747,1900-01-01 18:44:30,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6748,1900-01-01 18:44:40,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6749,1900-01-01 18:44:50,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6751,1900-01-01 18:45:10,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6752,1900-01-01 18:45:20,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6753,1900-01-01 18:45:30,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6754,1900-01-01 18:45:40,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6755,1900-01-01 18:45:50,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6756,1900-01-01 18:46:00,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6757,1900-01-01 18:46:10,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6758,1900-01-01 18:46:20,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6786,1900-01-01 18:51:00,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6787,1900-01-01 18:51:10,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6816,1900-01-01 18:56:00,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6817,1900-01-01 18:56:10,lightings in Klaus Mueller's house,True,Klaus Mueller is preparing other admin tasks (responding to customer emails) @ the Ville:Klaus Mueller's apartment:main room:desk
6846,1900-01-01 19:01:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on in the common room sofa.
6847,1900-01-01 19:01:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on in the common room sofa.
6848,1900-01-01 19:01:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on in the common room sofa.
6849,1900-01-01 19:01:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on in the common room sofa.
6850,1900-01-01 19:01:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on in the common room sofa.
6851,1900-01-01 19:01:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a research paper on quantum physics in computer science and discussing it with Maria Lopez over lunch at Hobbs Cafe.
6852,1900-01-01 19:02:00,lightings in Klaus Mueller's house,True,Isabella Rodriguez turned on the TV
6853,1900-01-01 19:02:10,lightings in Klaus Mueller's house,True,Isabella Rodriguez turned on the TV
6854,1900-01-01 19:02:20,lightings in Klaus Mueller's house,True,Isabella Rodriguez turned on the TV
6855,1900-01-01 19:02:30,lightings in Klaus Mueller's house,True,Isabella Rodriguez turned on the TV
6856,1900-01-01 19:02:40,lightings in Klaus Mueller's house,True,Klaus Mueller turned on the lights in his house.
6857,1900-01-01 19:02:50,lightings in Klaus Mueller's house,True,Klaus Mueller turned on the lights in his house.
6858,1900-01-01 19:03:00,lightings in Klaus Mueller's house,True,Klaus Mueller turned on the lights in his house.
6882,1900-01-01 19:07:00,lightings in Klaus Mueller's house,True,Klaus Mueller turned on the lights in his house.
6942,1900-01-01 19:17:00,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his living room.
7002,1900-01-01 19:27:00,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his main room at his apartment.
7003,1900-01-01 19:27:10,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his main room at his apartment.
7004,1900-01-01 19:27:20,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his main room at his apartment.
7005,1900-01-01 19:27:30,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his main room at his apartment.
7006,1900-01-01 19:27:40,lightings in Klaus Mueller's house,True,Klaus Mueller is watching TV in his main room at his apartment.
7032,1900-01-01 19:32:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7033,1900-01-01 19:32:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7034,1900-01-01 19:32:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7035,1900-01-01 19:32:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7036,1900-01-01 19:32:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7037,1900-01-01 19:32:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7038,1900-01-01 19:33:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7039,1900-01-01 19:33:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7040,1900-01-01 19:33:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7041,1900-01-01 19:33:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7042,1900-01-01 19:33:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7043,1900-01-01 19:33:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7044,1900-01-01 19:34:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7045,1900-01-01 19:34:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7046,1900-01-01 19:34:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7047,1900-01-01 19:34:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7048,1900-01-01 19:34:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7049,1900-01-01 19:34:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7050,1900-01-01 19:35:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7051,1900-01-01 19:35:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7052,1900-01-01 19:35:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7053,1900-01-01 19:35:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7054,1900-01-01 19:35:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7055,1900-01-01 19:35:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7056,1900-01-01 19:36:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7057,1900-01-01 19:36:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7058,1900-01-01 19:36:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7059,1900-01-01 19:36:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7060,1900-01-01 19:36:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7061,1900-01-01 19:36:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7062,1900-01-01 19:37:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7063,1900-01-01 19:37:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7064,1900-01-01 19:37:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7065,1900-01-01 19:37:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7066,1900-01-01 19:37:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7067,1900-01-01 19:37:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7068,1900-01-01 19:38:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7069,1900-01-01 19:38:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7070,1900-01-01 19:38:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7071,1900-01-01 19:38:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7072,1900-01-01 19:38:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7073,1900-01-01 19:38:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7074,1900-01-01 19:39:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7075,1900-01-01 19:39:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7076,1900-01-01 19:39:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7077,1900-01-01 19:39:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7078,1900-01-01 19:39:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7079,1900-01-01 19:39:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7080,1900-01-01 19:40:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7081,1900-01-01 19:40:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7082,1900-01-01 19:40:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7083,1900-01-01 19:40:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7084,1900-01-01 19:40:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7085,1900-01-01 19:40:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7086,1900-01-01 19:41:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7087,1900-01-01 19:41:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7088,1900-01-01 19:41:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7089,1900-01-01 19:41:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7090,1900-01-01 19:41:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7091,1900-01-01 19:41:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (paying his bill) @ the Ville:The Rose and Crown Pub:pub:shelf
7093,1900-01-01 19:42:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7094,1900-01-01 19:42:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7095,1900-01-01 19:42:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7096,1900-01-01 19:42:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7097,1900-01-01 19:42:50,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7098,1900-01-01 19:43:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7099,1900-01-01 19:43:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7100,1900-01-01 19:43:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7101,1900-01-01 19:43:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7102,1900-01-01 19:43:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7103,1900-01-01 19:43:50,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7104,1900-01-01 19:44:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7105,1900-01-01 19:44:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7106,1900-01-01 19:44:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7107,1900-01-01 19:44:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7108,1900-01-01 19:44:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7109,1900-01-01 19:44:50,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7110,1900-01-01 19:45:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7111,1900-01-01 19:45:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7112,1900-01-01 19:45:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7113,1900-01-01 19:45:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7114,1900-01-01 19:45:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7115,1900-01-01 19:45:50,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7116,1900-01-01 19:46:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7117,1900-01-01 19:46:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7118,1900-01-01 19:46:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7119,1900-01-01 19:46:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7120,1900-01-01 19:46:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7121,1900-01-01 19:46:50,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7122,1900-01-01 19:47:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7123,1900-01-01 19:47:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7124,1900-01-01 19:47:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7125,1900-01-01 19:47:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7126,1900-01-01 19:47:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7127,1900-01-01 19:47:50,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7128,1900-01-01 19:48:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7129,1900-01-01 19:48:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7130,1900-01-01 19:48:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7131,1900-01-01 19:48:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7132,1900-01-01 19:48:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7133,1900-01-01 19:48:50,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7134,1900-01-01 19:49:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7135,1900-01-01 19:49:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7136,1900-01-01 19:49:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7137,1900-01-01 19:49:30,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7138,1900-01-01 19:49:40,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7139,1900-01-01 19:49:50,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7140,1900-01-01 19:50:00,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7141,1900-01-01 19:50:10,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7142,1900-01-01 19:50:20,lightings in Klaus Mueller's house,True,The reason for the state of lightings in Klaus Mueller's house is that the lights are on.
7159,1900-01-01 19:53:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7160,1900-01-01 19:53:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7161,1900-01-01 19:53:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7162,1900-01-01 19:53:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7163,1900-01-01 19:53:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7164,1900-01-01 19:54:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7165,1900-01-01 19:54:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7166,1900-01-01 19:54:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7167,1900-01-01 19:54:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7168,1900-01-01 19:54:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7169,1900-01-01 19:54:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7170,1900-01-01 19:55:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7171,1900-01-01 19:55:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7172,1900-01-01 19:55:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7173,1900-01-01 19:55:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7174,1900-01-01 19:55:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7175,1900-01-01 19:55:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7176,1900-01-01 19:56:00,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7177,1900-01-01 19:56:10,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7178,1900-01-01 19:56:20,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7179,1900-01-01 19:56:30,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7180,1900-01-01 19:56:40,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7181,1900-01-01 19:56:50,lightings in Klaus Mueller's house,True,Klaus Mueller is having dinner (studying physics) @ the Ville:Oak Hill College:library:library table
7272,1900-01-01 20:12:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7273,1900-01-01 20:12:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7274,1900-01-01 20:12:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7275,1900-01-01 20:12:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7276,1900-01-01 20:12:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7277,1900-01-01 20:12:50,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7278,1900-01-01 20:13:00,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7279,1900-01-01 20:13:10,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7280,1900-01-01 20:13:20,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7281,1900-01-01 20:13:30,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
7282,1900-01-01 20:13:40,lightings in Klaus Mueller's house,True,Klaus Mueller is reading a Sociology-related book (skimming the book to get an overview) @ the Ville:The Rose and Crown Pub:pub:shelf
